Time,Packet (Hexadecimal),RSSI,SNR
29-01-2025 18:00:13,0x32 0x52 0x53 0x8b 0x66 0x6b 0xcf 0xc7 0x89 0xe 0x55 0xd4 0xa 0x58 0x99 0x62 0x6e 0x6b 0x2d 0x67 0xb0,-124,-0.25
29-01-2025 18:00:15,0xd6 0x76 0xb5 0xaf 0x7f 0x4f 0xeb 0xe3 0xad 0x2a 0x71 0xf0 0x2e 0x7c 0xa5 0x6 0x4a 0x5d 0x53 0x51 0x55,-127,-8.5
29-01-2025 18:00:17,0x44 0x88 0xd 0x51 0xd0 0xb1 0x15 0x1d 0x53 0xd4 0x8f 0xe 0xd0 0x82 0x53 0x98 0xb4 0x1c 0xa6 0xdd 0xff,-124,-0.75
29-01-2025 18:00:17,0xa8 0xec 0x29 0x35 0xcc 0xd5 0x71 0x79 0x37 0xb0 0xeb 0x6a 0xb4 0xe6 0x3f 0xfc 0xd0 0x49 0x33 0x82 0x23,-123,-1.0
29-01-2025 18:00:20,0x6d 0xb1 0x57 0x68 0x9f 0x88 0x2c 0x24 0x6a 0xed 0xb6 0x37 0xe9 0xbb 0x78 0x43 0x8d 0xf3 0xf5 0xd4 0x58,-121,2.75
29-01-2025 18:00:21,0x30 0x54 0xb4 0x8d 0x7a 0x6d 0xc9 0xc1 0x8f 0x8 0x53 0xd2 0xc 0x5e 0x87 0x64 0x68 0x39 0x16 0xa1 0x5e,-121,2.25
29-01-2025 18:00:23,0x7c 0xa0 0x1c 0x79 0xbc 0x99 0x3d 0x35 0x7b 0xfc 0xa7 0x26 0xf8 0xaa 0x4b 0xb0 0x9c 0xa8 0xbf 0xf7 0x40,-124,-1.25
29-01-2025 18:00:24,0xd 0x51 0x4b 0x88 0x6d 0x68 0xcc 0xc4 0x8a 0xd 0x56 0xd7 0x9 0x5b 0x98 0x63 0x6d 0xa 0xac 0xf7 0x63,-124,-1.25
29-01-2025 18:00:25,0x91 0x35 0xd3 0xec 0x1b 0xc 0xa8 0xa0 0xee 0x69 0x32 0xb3 0x6d 0x3f 0xe4 0xc7 0x9 0xc5 0x4c 0xc 0x32,-119,4.25
29-01-2025 18:00:26,0x8e 0xce 0x2a 0x17 0xe0 0xf7 0x53 0x5b 0x15 0x92 0xc9 0x48 0x96 0xc4 0x1d 0xde 0xf2 0x16 0x3c 0xd9 0x7b,-119,4.25
29-01-2025 18:00:27,0x1e 0xbe 0x7e 0x67 0x9e 0x87 0x23 0x2b 0x65 0xe2 0xb9 0x38 0xe6 0xb4 0x6d 0x4e 0x82 0xd4 0xf7 0xcf 0xe6,-125,-3.75
29-01-2025 18:00:28,0x69 0xad 0x6f 0x74 0xb1 0x94 0x30 0x38 0x76 0xf1 0xaa 0x2b 0xf5 0xa7 0x7c 0xbf 0x91 0xf1 0xaa 0xb7 0xdd,-125,-1.25
29-01-2025 18:00:29,0xeb 0x2b 0xcd 0xf2 0x5 0x12 0xb6 0xbe 0xf0 0x77 0x2c 0xad 0x73 0x21 0xfe 0x3d 0x17 0x20 0xb7 0x18 0x97,-119,4.5
29-01-2025 18:00:30,0x21 0x65 0x83 0xbc 0x4b 0x5c 0xf8 0xf0 0xbe 0x39 0x62 0xe3 0x3d 0x6f 0xb4 0x77 0x59 0xf4 0x9c 0xb7 0x1b,-120,2.5
29-01-2025 18:00:30,0x8a 0xca 0x2e 0x13 0xe4 0xf3 0x57 0x5f 0x11 0x96 0xcd 0x4c 0x92 0xc0 0x11 0xda 0xf6 0xa6 0x51 0x93 0x83,-120,3.0
29-01-2025 18:00:30,0xec 0x30 0xc8 0xe9 0x1e 0x9 0xad 0xa5 0xeb 0x6c 0x37 0xb6 0x68 0x3a 0xfb 0xc0 0xc 0xb1 0x22 0x94 0x1e,-118,4.75
29-01-2025 18:00:31,0x7f 0x9f 0x79 0x46 0xb1 0xa6 0x2 0xa 0x44 0xc3 0x98 0x19 0xc7 0x95 0x4a 0xb1 0xa3 0xce 0xfc 0x63 0xd6,-126,-7.75
29-01-2025 18:00:32,0x44 0x88 0x60 0x51 0xa6 0xb1 0x15 0x1d 0x53 0xd4 0x8f 0xe 0xd0 0x82 0x53 0x98 0xb4 0x24 0x14 0x6c 0x7e,-126,-7.0
29-01-2025 18:00:34,0x7b 0x9b 0x7d 0x42 0xb5 0xa2 0x6 0xe 0x40 0xc7 0x9c 0x1d 0xc3 0x91 0x4e 0xad 0xa7 0x9e 0x29 0xfa 0xaf,-121,2.5
29-01-2025 18:00:34,0x2 0x42 0xa6 0x9b 0x6c 0x7b 0xdf 0xd7 0x99 0x1e 0x45 0xc4 0x1a 0x48 0x69 0x52 0x7e 0xf6 0x68 0x1 0xcc,-122,2.0
29-01-2025 18:00:35,0x3b 0x5b 0xbd 0x82 0x75 0x62 0xc6 0xce 0x80 0x7 0x5c 0xdd 0x3 0x51 0x8e 0x6d 0x67 0xd 0x9e 0xf9 0xb9,-126,-6.0
29-01-2025 18:00:36,0x83 0xc3 0x25 0x1a 0xed 0xfa 0x5e 0x56 0x18 0x9f 0xc4 0x45 0x9b 0xc9 0x16 0xd5 0xff 0x9b 0x35 0x42 0x33,-120,4.0
29-01-2025 18:00:36,0x72 0x92 0x76 0x4b 0xbc 0xab 0xf 0x7 0x49 0xce 0x95 0x14 0xca 0x98 0x59 0xa2 0xae 0x78 0xba 0x1c 0x67,-126,-7.5
29-01-2025 18:00:36,0x1 0x45 0xa3 0x9c 0x6b 0x7c 0xd8 0xd0 0x9e 0x19 0x42 0xc3 0x1d 0x4f 0x94 0x57 0x79 0x38 0xbe 0x13 0xfb,-119,4.75
29-01-2025 18:00:38,0x7a 0x9a 0x7e 0x43 0xb4 0xa3 0x7 0xf 0x41 0xc6 0x9d 0x1c 0xc2 0x90 0x41 0xaa 0xa6 0x26 0x8 0xb3 0x26,-121,2.25
29-01-2025 18:00:38,0xe5 0x29 0xcf 0xf0 0x7 0x10 0xb4 0xbc 0xf2 0x75 0x2e 0xaf 0x71 0x23 0xf0 0x3b 0x15 0x2b 0x81 0xf1 0x51,-121,2.75
29-01-2025 18:00:39,0x80 0xc4 0xf8 0x1d 0x18 0xfd 0x59 0x51 0x1f 0x98 0xc3 0x42 0x9c 0xce 0x17 0xd4 0xf8 0xa2 0xe0 0xa2 0x72,-125,-2.75
29-01-2025 18:00:39,0xf8 0x1c 0x90 0xc5 0x20 0x25 0x81 0x89 0xc7 0x40 0x1b 0x9a 0x44 0x16 0xcf 0x2c 0x20 0x44 0x26 0xf4 0xd2,-125,-3.0
29-01-2025 18:00:41,0xdc 0x0 0x98 0xd9 0x2e 0x39 0x9d 0x95 0xdb 0x5c 0x7 0x86 0x58 0xa 0xab 0x10 0x3c 0x79 0x87 0xd9 0x65,-118,4.25
29-01-2025 18:00:41,0xb0 0xd4 0x34 0xd 0xfa 0xed 0x49 0x41 0xf 0x88 0xd3 0x52 0x8c 0xde 0x7 0xe4 0xe8 0x66 0x84 0x52 0x6b,-120,3.75
29-01-2025 18:00:43,0xc5 0x9 0xef 0xd0 0x27 0x30 0x94 0x9c 0xd2 0x55 0xe 0x8f 0x51 0x3 0xd0 0x1b 0x35 0x26 0x7f 0x5c 0xc6,-126,-7.5
29-01-2025 18:00:43,0x62 0xa2 0x46 0x7b 0x8c 0x9b 0x3f 0x37 0x79 0xfe 0xa5 0x24 0xfa 0xa8 0x49 0xb2 0x9e 0x2c 0x95 0xf7 0x81,-126,-8.5
29-01-2025 18:00:45,0xb 0x4b 0xad 0x92 0x65 0x72 0xd6 0xde 0x90 0x17 0x4c 0xcd 0x13 0x41 0x9e 0x5d 0x77 0xe8 0xa4 0x55 0x26,-119,4.75
29-01-2025 18:00:46,0x8a 0xca 0x2e 0x13 0xe4 0xf3 0x57 0x5f 0x11 0x96 0xcd 0x4c 0x92 0xc0 0x11 0xda 0xf6 0xa6 0x51 0x93 0x83,-119,4.5
29-01-2025 18:00:49,0x7b 0x9b 0x7d 0x42 0xb5 0xa2 0x6 0xe 0x40 0xc7 0x9c 0x1d 0xc3 0x91 0x4e 0xad 0xa7 0x9e 0x29 0xfa 0xaf,-118,4.75
29-01-2025 18:00:50,0xb 0x4b 0xad 0x92 0x65 0x72 0xd6 0xde 0x90 0x17 0x4c 0xcd 0x13 0x41 0x9e 0x5d 0x77 0xe8 0xa4 0x55 0x26,-119,3.75
29-01-2025 18:00:53,0x13 0xb3 0x55 0x6a 0x9d 0x8a 0x2e 0x26 0x68 0xef 0xb4 0x35 0xeb 0xb9 0x66 0x45 0x8f 0xd9 0x8d 0x8c 0x5,-119,4.25
29-01-2025 18:00:54,0xee 0x2e 0xca 0xf7 0x0 0x17 0xb3 0xbb 0xf5 0x72 0x29 0xa8 0x76 0x24 0xfd 0x3e 0x12 0x10 0x74 0xe2 0x0,-119,4.25
29-01-2025 18:00:57,0xa7 0xe7 0x1 0x3e 0xc9 0xde 0x7a 0x72 0x3c 0xbb 0xe0 0x61 0xbf 0xed 0x32 0xf9 0xdb 0xa7 0xd0 0xf8 0x3c,-119,4.25
29-01-2025 18:00:58,0x45 0x89 0x6f 0x50 0xa7 0xb0 0x14 0x1c 0x52 0xd5 0x8e 0xf 0xd1 0x83 0x50 0x9b 0xb5 0xe3 0xa3 0xaa 0xcc,-119,4.0
29-01-2025 18:01:01,0x17 0xb7 0x51 0x6e 0x99 0x8e 0x2a 0x22 0x6c 0xeb 0xb0 0x31 0xef 0xbd 0x62 0x49 0x8b 0x8e 0x63 0xc4 0x7c,-125,-5.75
29-01-2025 18:01:02,0x36 0x56 0xb2 0x8f 0x78 0x6f 0xcb 0xc3 0x8d 0xa 0x51 0xd0 0xe 0x5c 0x85 0x66 0x6a 0xb6 0xda 0xe 0xb5,-126,-6.5
29-01-2025 18:01:05,0x9d 0xc1 0x27 0x18 0xef 0xf8 0x5c 0x54 0x1a 0x9d 0xc6 0x47 0x99 0xcb 0xe8 0xd3 0xfd 0xfb 0xd5 0x81 0xb6,-126,-8.5
29-01-2025 18:01:06,0xe 0x4e 0xaa 0x97 0x60 0x77 0xd3 0xdb 0x95 0x12 0x49 0xc8 0x16 0x44 0x9d 0x5e 0x72 0x1f 0x67 0xdf 0x73,-126,-7.5
29-01-2025 18:01:12,0xcd 0x11 0xf7 0xc8 0x3f 0x28 0x8c 0x84 0xca 0x4d 0x16 0x97 0x49 0x1b 0xd8 0x23 0x2d 0xe3 0xc9 0x70 0x9e,-119,4.25
29-01-2025 18:01:13,0xf2 0x12 0xf6 0xcb 0x3c 0x2b 0x8f 0x87 0xc9 0x4e 0x15 0x94 0x4a 0x18 0xd9 0x22 0x2e 0xd2 0x6c 0xc3 0x56,-119,4.5
29-01-2025 18:01:13,0xf0 0x14 0x88 0xcd 0x28 0x2d 0x89 0x81 0xcf 0x48 0x13 0x92 0x4c 0x1e 0xc7 0x24 0x28 0xf6 0xa8 0x23 0x4b,-124,-1.25
29-01-2025 18:01:13,0xb 0x4b 0x41 0x92 0x93 0x72 0xd6 0xde 0x90 0x17 0x4c 0xcd 0x13 0x41 0x9e 0x5d 0x77 0xec 0x98 0xe8 0xa2,-123,-0.25
29-01-2025 18:01:14,0x92 0x32 0xd6 0xeb 0x1c 0xb 0xaf 0xa7 0xe9 0x6e 0x35 0xb4 0x6a 0x38 0xf9 0xc2 0xe 0xa 0x7b 0x7b 0x7,-120,3.0
29-01-2025 18:01:15,0x72 0x92 0x76 0x4b 0xbc 0xab 0xf 0x7 0x49 0xce 0x95 0x14 0xca 0x98 0x59 0xa2 0xae 0x78 0xba 0x1c 0x67,-121,2.5
29-01-2025 18:01:19,0xa5 0xe9 0xf 0x30 0xc7 0xd0 0x74 0x7c 0x32 0xb5 0xee 0x6f 0xb1 0xe3 0x30 0xfb 0xd5 0x8 0xe8 0x33 0xf,-120,2.75
29-01-2025 18:01:20,0x23 0x63 0x85 0xba 0x4d 0x5a 0xfe 0xf6 0xb8 0x3f 0x64 0xe5 0x3b 0x69 0xb6 0x75 0x5f 0x3d 0x29 0x48 0xa9,-120,2.25
29-01-2025 18:01:39,0x64 0xa8 0x64 0x71 0xb4 0x91 0x35 0x3d 0x73 0xf4 0xaf 0x2e 0xf0 0xa2 0x73 0xb8 0x94 0x12 0x90 0x8e 0x3b,-126,-6.75
29-01-2025 18:01:39,0xba 0xda 0xd2 0x3 0xe2 0xe3 0x47 0x4f 0x1 0x86 0xdd 0x5c 0x82 0xd0 0x1 0xea 0xe6 0x2c 0xdf 0x9c 0x4a,-125,-5.0
29-01-2025 18:01:40,0x99 0x3d 0xdb 0xe4 0x13 0x4 0xa0 0xa8 0xe6 0x61 0x3a 0xbb 0x65 0x37 0xec 0xcf 0x1 0xc1 0x3f 0x91 0xb7,-122,1.5
29-01-2025 18:01:41,0x62 0xa2 0x46 0x7b 0x8c 0x9b 0x3f 0x37 0x79 0xfe 0xa5 0x24 0xfa 0xa8 0x49 0xb2 0x9e 0x2c 0x95 0xf7 0x81,-124,0.0
29-01-2025 18:01:43,0xea 0x2a 0xce 0xf3 0x4 0x13 0xb7 0xbf 0xf1 0x76 0x2d 0xac 0x72 0x20 0xf1 0x3a 0x16 0xef 0xcf 0xd0 0xa1,-120,4.25
29-01-2025 18:01:44,0xb2 0xd2 0x36 0xb 0xfc 0xeb 0x4f 0x47 0x9 0x8e 0xd5 0x54 0x8a 0xd8 0x19 0xe2 0xee 0xe2 0x8b 0xef 0x41,-119,4.75
29-01-2025 18:01:46,0x92 0x32 0xea 0xeb 0xa 0xb 0xaf 0xa7 0xe9 0x6e 0x35 0xb4 0x6a 0x38 0xf9 0xc2 0xe 0x5c 0xc 0x78 0x67,-126,-6.5
29-01-2025 18:01:47,0xba 0xda 0xd2 0x3 0xe2 0xe3 0x47 0x4f 0x1 0x86 0xdd 0x5c 0x82 0xd0 0x1 0xea 0xe6 0x2c 0xdf 0x9c 0x4a,-126,-7.25
29-01-2025 18:01:48,0xbc 0xe0 0x38 0x39 0xce 0xd9 0x7d 0x75 0x3b 0xbc 0xe7 0x66 0xb8 0xea 0xb 0xf0 0xdc 0xdc 0x9e 0x32 0x6b,-119,4.75
29-01-2025 18:01:49,0x22 0x62 0x86 0xbb 0x4c 0x5b 0xff 0xf7 0xb9 0x3e 0x65 0xe4 0x3a 0x68 0x89 0x72 0x5e 0xe6 0x21 0x3e 0x10,-125,-2.0
29-01-2025 18:01:49,0x95 0x39 0xdf 0xe0 0x17 0x0 0xa4 0xac 0xe2 0x65 0x3e 0xbf 0x61 0x33 0xe0 0xcb 0x5 0x4 0xae 0xee 0x82,-119,3.25
29-01-2025 18:01:50,0xb4 0xd8 0x30 0x1 0xf6 0xe1 0x45 0x4d 0x3 0x84 0xdf 0x5e 0x80 0xd2 0x3 0xe8 0xe4 0xd9 0xa0 0xe5 0xc5,-124,0.25
29-01-2025 18:01:53,0x38 0x5c 0xbc 0x85 0x72 0x65 0xc1 0xc9 0x87 0x0 0x5b 0xda 0x4 0x56 0x8f 0x6c 0x60 0xb7 0x92 0x56 0x2c,-119,4.25
29-01-2025 18:01:54,0xb6 0xd6 0x32 0xf 0xf8 0xef 0x4b 0x43 0xd 0x8a 0xd1 0x50 0x8e 0xdc 0x5 0xe6 0xea 0xba 0x90 0x1e 0xcf,-125,-2.25
29-01-2025 18:01:54,0x96 0x36 0xd2 0xef 0x18 0xf 0xab 0xa3 0xed 0x6a 0x31 0xb0 0x6e 0x3c 0xe5 0xc6 0xa 0xf0 0x97 0x89 0xfb,-120,5.0
29-01-2025 18:01:54,0x16 0xb6 0x52 0x6f 0x98 0x8f 0x2b 0x23 0x6d 0xea 0xb1 0x30 0xee 0xbc 0x65 0x46 0x8a 0x2b 0x99 0xe5 0xcd,-125,-3.0
29-01-2025 18:02:20,0x5a 0xfa 0x1e 0x23 0xd4 0xc3 0x67 0x6f 0x21 0xa6 0xfd 0x7c 0xa2 0xf0 0x21 0x8a 0xc6 0xa2 0xd2 0x23 0x80,-120,3.5
29-01-2025 18:02:20,0x8f 0xcf 0x29 0x16 0xe1 0xf6 0x52 0x5a 0x14 0x93 0xc8 0x49 0x97 0xc5 0x1a 0xe1 0xf3 0xda 0xbc 0xbf 0xec,-119,4.25
29-01-2025 18:02:25,0xb7 0xd7 0x31 0xe 0xf9 0xee 0x4a 0x42 0xc 0x8b 0xd0 0x51 0x8f 0xdd 0x2 0xe9 0xeb 0x2b 0x4c 0xbe 0xe3,-119,4.25
29-01-2025 18:02:25,0x16 0xb6 0x76 0x6f 0x86 0x8f 0x2b 0x23 0x6d 0xea 0xb1 0x30 0xee 0xbc 0x65 0x46 0x8a 0x45 0x32 0x9e 0xcd,-127,-4.5
29-01-2025 18:02:25,0x6a 0xaa 0x62 0x73 0xb2 0x93 0x37 0x3f 0x71 0xf6 0xad 0x2c 0xf2 0xa0 0x71 0xba 0x96 0x77 0x88 0xad 0x3b,-126,-5.0
29-01-2025 18:02:26,0x24 0x68 0x80 0xb1 0x46 0x51 0xf5 0xfd 0xb3 0x34 0x6f 0xee 0x30 0x62 0xb3 0x78 0x54 0xea 0xfd 0x12 0x75,-119,4.25
29-01-2025 18:02:27,0xb7 0xd7 0x31 0xe 0xf9 0xee 0x4a 0x42 0xc 0x8b 0xd0 0x51 0x8f 0xdd 0x2 0xe9 0xeb 0x2b 0x4c 0xbe 0xe3,-123,0.5
29-01-2025 18:02:28,0x8c 0xd0 0x28 0x9 0xfe 0xe9 0x4d 0x45 0xb 0x8c 0xd7 0x56 0x88 0xda 0x1b 0xe0 0xec 0xce 0xb8 0x29 0x6b,-123,1.0
29-01-2025 18:02:32,0x1f 0xbf 0x59 0x66 0x91 0x86 0x22 0x2a 0x64 0xe3 0xb8 0x39 0xe7 0xb5 0x6a 0x51 0x83 0xe3 0x85 0x59 0xcb,-119,4.0
29-01-2025 18:02:32,0x6b 0xab 0x4d 0x72 0x85 0x92 0x36 0x3e 0x70 0xf7 0xac 0x2d 0xf3 0xa1 0x7e 0xbd 0x97 0x16 0xfa 0xea 0x9c,-119,4.25
29-01-2025 18:02:35,0x6f 0xaf 0x49 0x76 0x81 0x96 0x32 0x3a 0x74 0xf3 0xa8 0x29 0xf7 0xa5 0x7a 0x41 0x93 0xfc 0xb6 0x9d 0x75,-123,2.25
29-01-2025 18:02:35,0xbe 0xde 0x3a 0x7 0xf0 0xe7 0x43 0x4b 0x5 0x82 0xd9 0x58 0x86 0xd4 0xd 0xee 0xe2 0xa2 0x79 0x9b 0xb4,-122,1.5
29-01-2025 18:02:36,0x32 0x52 0xb6 0x8b 0x7c 0x6b 0xcf 0xc7 0x89 0xe 0x55 0xd4 0xa 0x58 0x99 0x62 0x6e 0x8e 0xa8 0xcc 0xa0,-119,4.25
29-01-2025 18:02:36,0x23 0x63 0x85 0xba 0x4d 0x5a 0xfe 0xf6 0xb8 0x3f 0x64 0xe5 0x3b 0x69 0xb6 0x75 0x5f 0x3d 0x29 0x48 0xa9,-127,-8.0
29-01-2025 18:02:37,0xcc 0x10 0xe8 0xc9 0x3e 0x29 0x8d 0x85 0xcb 0x4c 0x17 0x96 0x48 0x1a 0xdb 0x20 0x2c 0x7a 0x60 0xd3 0xef,-119,4.75
29-01-2025 18:02:40,0x39 0x5d 0xbb 0x84 0x73 0x64 0xc0 0xc8 0x86 0x1 0x5a 0xdb 0x5 0x57 0x8c 0x6f 0x61 0x8f 0x74 0x95 0x42,-118,4.5
29-01-2025 18:02:41,0x22 0x62 0x86 0xbb 0x4c 0x5b 0xff 0xf7 0xb9 0x3e 0x65 0xe4 0x3a 0x68 0x89 0x72 0x5e 0xe6 0x21 0x3e 0x10,-120,3.75
29-01-2025 18:02:48,0x91 0x35 0xca 0xec 0x3b 0xc 0xa8 0xa0 0xee 0x69 0x32 0xb3 0x6d 0x3f 0xe4 0xc7 0x9 0x3 0xe0 0x5c 0x76,-124,-1.0
29-01-2025 18:02:51,0x72 0x92 0x76 0x4b 0xbc 0xab 0xf 0x7 0x49 0xce 0x95 0x14 0xca 0x98 0x59 0xa2 0xae 0x78 0xba 0x1c 0x67,-125,-2.25
29-01-2025 18:02:52,0x58 0xfc 0x1c 0x25 0xd2 0xc5 0x61 0x69 0x27 0xa0 0xfb 0x7a 0xa4 0xf6 0x2f 0x8c 0xc0 0x56 0x9c 0xdb 0x5,-124,-0.75
29-01-2025 18:02:53,0x27 0x67 0x81 0xbe 0x49 0x5e 0xfa 0xf2 0xbc 0x3b 0x60 0xe1 0x3f 0x6d 0xb2 0x79 0x5b 0xdd 0x15 0x47 0xe1,-119,4.25
29-01-2025 18:02:54,0x45 0x89 0x6f 0x50 0xa7 0xb0 0x14 0x1c 0x52 0xd5 0x8e 0xf 0xd1 0x83 0x50 0x9b 0xb5 0xe3 0xa3 0xaa 0xcc,-119,4.0
29-01-2025 18:02:56,0x4d 0x91 0x6e 0x48 0xdf 0xa8 0xc 0x4 0x4a 0xcd 0x96 0x17 0xc9 0x9b 0x58 0xa3 0xad 0x4 0x20 0xb5 0x3a,-125,-4.0
29-01-2025 18:02:56,0x71 0x95 0x17 0x4c 0xa9 0xac 0x8 0x0 0x4e 0xc9 0x92 0x13 0xcd 0x9f 0x44 0xa7 0xa9 0xb9 0x58 0xbc 0xea,-128,-6.75
29-01-2025 18:02:56,0xbf 0xdf 0x30 0x6 0x11 0xe6 0x42 0x4a 0x4 0x83 0xd8 0x59 0x87 0xd5 0xa 0xf1 0xe3 0x8c 0xb2 0xac 0x3b,-123,1.25
29-01-2025 18:02:57,0x71 0x95 0x73 0x4c 0xbb 0xac 0x8 0x0 0x4e 0xc9 0x92 0x13 0xcd 0x9f 0x44 0xa7 0xa9 0x9c 0x38 0x93 0xd9,-123,0.5
29-01-2025 18:02:57,0xc2 0x2 0xe6 0xdb 0x2c 0x3b 0x9f 0x97 0xd9 0x5e 0x5 0x84 0x5a 0x8 0xa9 0x12 0x3e 0x56 0xe8 0x3b 0x0,-120,4.25
29-01-2025 18:02:58,0xb2 0xd2 0x36 0xb 0xfc 0xeb 0x4f 0x47 0x9 0x8e 0xd5 0x54 0x8a 0xd8 0x19 0xe2 0xee 0xe2 0x8b 0xef 0x41,-124,0.25
29-01-2025 18:02:59,0xe1 0x25 0xc3 0xfc 0xb 0x1c 0xb8 0xb0 0xfe 0x79 0x22 0xa3 0x7d 0x2f 0xf4 0x37 0x19 0x3b 0x99 0xc1 0x9c,-119,4.0
29-01-2025 18:02:59,0x11 0xb5 0x72 0x6c 0xb9 0x8c 0x28 0x20 0x6e 0xe9 0xb2 0x33 0xed 0xbf 0x64 0x47 0x89 0x5d 0x3 0xac 0xff,-124,-1.0
29-01-2025 18:03:00,0x16 0xb6 0x49 0x6f 0xb8 0x8f 0x2b 0x23 0x6d 0xea 0xb1 0x30 0xee 0xbc 0x65 0x46 0x8a 0x21 0xb5 0xb4 0x2c,-125,-2.25
29-01-2025 18:03:00,0x33 0x53 0x49 0x8a 0x6b 0x6a 0xce 0xc6 0x88 0xf 0x54 0xd5 0xb 0x59 0x86 0x65 0x6f 0x2e 0x50 0x95 0x9b,-126,-7.75
29-01-2025 18:03:01,0x3 0x43 0xa5 0x9a 0x6d 0x7a 0xde 0xd6 0x98 0x1f 0x44 0xc5 0x1b 0x49 0x96 0x55 0x7f 0x8b 0x7d 0xb8 0xd2,-124,-0.75
29-01-2025 18:03:02,0x97 0x37 0xd1 0xee 0x19 0xe 0xaa 0xa2 0xec 0x6b 0x30 0xb1 0x6f 0x3d 0xe2 0xc9 0xb 0x17 0x30 0x8d 0xd5,-123,0.5
29-01-2025 18:03:03,0x7d 0xa1 0x64 0x78 0xb9 0x98 0x3c 0x34 0x7a 0xfd 0xa6 0x27 0xf9 0xab 0x48 0xb3 0x9d 0x3d 0x26 0x1a 0x11,-120,3.5
29-01-2025 18:03:04,0x8a 0xca 0xcb 0x13 0xee 0xf3 0x57 0x5f 0x11 0x96 0xcd 0x4c 0x92 0xc0 0x11 0xda 0xf6 0x1c 0x74 0x9 0x19,-119,3.75
29-01-2025 18:03:04,0x7c 0xa0 0x78 0x79 0x8e 0x99 0x3d 0x35 0x7b 0xfc 0xa7 0x26 0xf8 0xaa 0x4b 0xb0 0x9c 0x9c 0x9e 0x5 0xd6,-118,4.25
29-01-2025 18:03:04,0x52 0xf2 0x16 0x2b 0xdc 0xcb 0x6f 0x67 0x29 0xae 0xf5 0x74 0xaa 0xf8 0x39 0x82 0xce 0xf5 0x37 0xff 0xae,-119,4.0
29-01-2025 18:03:05,0x59 0xfd 0x3f 0x24 0xc1 0xc4 0x60 0x68 0x26 0xa1 0xfa 0x7b 0xa5 0xf7 0x2c 0x8f 0xc1 0x99 0xe1 0xdd 0x21,-127,-8.0
29-01-2025 18:03:07,0x31 0x55 0x59 0x8c 0x63 0x6c 0xc8 0xc0 0x8e 0x9 0x52 0xd3 0xd 0x5f 0x84 0x67 0x69 0x8c 0x2 0x65 0xa,-126,-7.25
29-01-2025 18:03:08,0xb7 0xd7 0x31 0xe 0xf9 0xee 0x4a 0x42 0xc 0x8b 0xd0 0x51 0x8f 0xdd 0x2 0xe9 0xeb 0x2b 0x4c 0xbe 0xe3,-118,4.5
29-01-2025 18:03:09,0x75 0x99 0x7f 0x40 0xb7 0xa0 0x4 0xc 0x42 0xc5 0x9e 0x1f 0xc1 0x93 0x40 0xab 0xa5 0xed 0x2 0x22 0x5f,-118,5.0
29-01-2025 18:03:09,0x62 0xa2 0x46 0x7b 0x8c 0x9b 0x3f 0x37 0x79 0xfe 0xa5 0x24 0xfa 0xa8 0x49 0xb2 0x9e 0x2c 0x95 0xf7 0x81,-122,1.75
29-01-2025 18:03:10,0x86 0xc6 0xc6 0x1f 0x16 0xff 0x5b 0x53 0x1d 0x9a 0xc1 0x40 0x9e 0xcc 0x15 0xd6 0xfa 0x6d 0xb8 0xf7 0x25,-126,-2.5
29-01-2025 18:03:10,0x79 0x9d 0x7b 0x44 0xb3 0xa4 0x0 0x8 0x46 0xc1 0x9a 0x1b 0xc5 0x97 0x4c 0xaf 0xa1 0xce 0x14 0x77 0x92,-122,2.5
29-01-2025 18:03:10,0xcf 0xf 0x8d 0xd6 0x2f 0x36 0x92 0x9a 0xd4 0x53 0x8 0x89 0x57 0x5 0xda 0x21 0x33 0x92 0xe1 0x62 0x67,-126,-1.75
29-01-2025 18:03:14,0x55 0xf9 0x1f 0x20 0xd7 0xc0 0x64 0x6c 0x22 0xa5 0xfe 0x7f 0xa1 0xf3 0x20 0x8b 0xc5 0xdf 0x8e 0x15 0x94,-122,2.0
29-01-2025 18:03:14,0x3f 0x5f 0xb0 0x86 0x91 0x66 0xc2 0xca 0x84 0x3 0x58 0xd9 0x7 0x55 0x8a 0x71 0x63 0x8d 0xa2 0x47 0x9,-125,-2.75
29-01-2025 18:03:14,0x4a 0x8a 0x6e 0x53 0xa4 0xb3 0x17 0x1f 0x51 0xd6 0x8d 0xc 0xd2 0x80 0x51 0x9a 0xb6 0xc9 0x4b 0x4a 0xea,-121,2.75
29-01-2025 18:03:15,0x8d 0xd1 0x2e 0x8 0x1f 0xe8 0x4c 0x44 0xa 0x8d 0xd6 0x57 0x89 0xdb 0x18 0xe3 0xed 0x26 0xbe 0x0 0x69,-126,-5.25
29-01-2025 18:03:16,0xaf 0xef 0x2d 0x36 0xcf 0xd6 0x72 0x7a 0x34 0xb3 0xe8 0x69 0xb7 0xe5 0x3a 0x81 0xd3 0x1e 0x96 0x72 0xb3,-127,-9.25
29-01-2025 18:03:16,0xc0 0x4 0xe4 0xdd 0x2a 0x3d 0x99 0x91 0xdf 0x58 0x3 0x82 0x5c 0xe 0xd7 0x14 0x38 0x78 0x32 0x5a 0xc9,-120,4.25
