Time,Packet (Hexadecimal),RSSI,SNR
29-01-2025 15:51:07,0xec 0x27 0xe7 0xed 0x8b 0xd3 0xd7 0xbf 0x59 0x51 0x84 0x30 0xf0 0xfb 0x21 0x8 0x43 0xc3 0xc5 0x34 0x6a 0x3c 0x5c 0x5 0x92 0x40 0x68 0xe8 0xea 0xa1 0xf6 0xfb 0xa0 0x1 0x6 0x6 0xf2 0x81 0xbc 0x25 0xb4 0x9a 0x8c 0x95 0xcf 0x44 0x9d 0xe 0x75 0x11 0xb9 0x5f 0xa5 0x60 0xc9 0x77 0x65 0xb4 0x39 0x78 0xcd 0xc5 0x2c 0x52 0xa7 0xae 0xa9 0xa2 0x3e 0x19 0x72 0x2b 0xfe 0x15 0xa6 0xaf 0x6b 0x36 0xb8 0x24 0x14 0xf3 0x5f 0x70 0xf9 0x43 0x4 0xa6 0x34 0x93 0x4d 0x5d 0x22 0xb8 0x37 0xa3 0x1b 0x14 0x97 0x30 0xbb 0xc1 0xd2 0x37 0xdf 0x70 0x4b 0xdc 0x93 0x7b 0xb2 0x9a 0xfa 0x6c 0xee 0xc3 0x36 0x3d 0xeb 0x1b 0xa1 0xad 0xfa 0xdf 0x97 0xbf 0x5b 0xbb 0x7a 0xdb 0x15 0xbb 0x7b 0x3e 0xbe 0xa6 0xd4 0xd5 0x5e 0x73 0xcd 0x4 0x10 0x41 0xc1 0xe7 0xc0 0xbe 0xfb 0xb6 0xf1 0xd4 0x76 0xea 0xc7 0x40 0x7a 0x7a 0x55 0x25 0x21 0xf0 0xfd 0x93 0x8e 0x21 0x66 0xca 0x85 0x10 0x3 0xf3 0x56 0xd8 0x51 0x17 0x17 0x90 0x45 0x21 0xc9 0xe5 0x75 0x1e 0xea 0x2 0x10 0x84 0x3c 0x3d 0x6b 0x2b 0xb5 0xe7 0x5d 0x4d 0xbf 0xb 0x41 0x77 0x77 0x62 0x3e 0x98 0xf2 0x72 0x2b 0x4b 0x48 0xa2 0x8a 0x28 0xa2 0x8a 0x28 0xa2 0x8a 0x28 0xa2 0x8a 0x28 0xa2 0x28 0xa2 0x8a 0x28 0xa2 0x8a 0x28 0xa2 0x8a 0x28 0xa2 0x8a 0x28 0xa2,94,-5.0
29-01-2025 15:51:07,0x35 0x55 0x14 0x51 0x11 0x9 0x27 0x4 0xe0 0x92 0x49 0x24 0x92 0x49 0x24 0x92 0x49 0x24 0xe0 0x9c 0x13 0x82 0x49 0x24 0x92 0x69 0x24 0x92 0x69 0x24 0x92 0x49 0xc1 0x38 0x34 0x92 0x4e 0x9 0x27 0x7 0x3 0x8d 0x7a 0x8 0x47 0x47 0x49 0x5b 0xaa 0x25 0x5 0x3f 0x16 0xe2 0x44 0x4d 0xef 0x7 0xf8 0x7e 0x52 0x74 0x7a 0xa 0x54 0x8a 0xd4 0xc2,-100,17.0
29-01-2025 16:07:08,0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x7f 0xff 0xff 0xff 0xff 0xff 0xff 0xff 0xff 0xff 0xff 0xff 0xff 0xff 0xff 0xff 0xff 0xff 0xff 0xff 0xff 0xff 0xff 0xff 0xff 0xff 0xff 0xff 0xff 0xff 0xff 0xff 0xff 0xff 0xff 0xff 0xff 0xff 0xff 0xff 0xff 0xff 0xff 0xff 0xff 0xff 0xff 0xff 0xff 0xff 0xff 0xff 0xff 0xff 0xff 0xff 0xff 0xff 0xff 0xff 0xff 0xff 0xff 0xff 0xff 0xff 0xff 0xff 0xff 0xff 0xff 0xff 0xff 0xff 0xff 0xff 0xff 0xff 0xff 0xff 0xff 0xff 0xff 0xff 0xff 0xff 0xff 0xff 0xff 0xff 0xff 0xff 0xff 0xff 0xff 0xff 0xff 0xff 0xff 0xff 0xff 0xff 0xff 0xff 0xff 0xff 0xff 0xff 0xff 0xff 0xff 0xff 0xff 0xff 0xff 0xff 0xff 0xff 0xff 0xff 0xff 0xff 0xff 0xff 0xff 0xff 0xff 0xff 0xff 0xff 0xff 0xff,-164,0.0
29-01-2025 16:07:14,0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0,-164,0.0
29-01-2025 16:07:14,0x70 0x18 0xe 0x3 0x80 0xe0 0x38 0xe 0x3 0x1 0x80 0xc0 0x70 0x1c 0x7 0x1 0xc0 0x70 0x1c 0x7 0x1 0xc0 0x70 0x1c 0x7 0x1 0xc0 0x70 0x1c 0x7 0x1 0xc0 0x70 0x1c 0x7 0x1 0xc0 0x78 0xe 0x3 0x80 0xe0 0x38 0xe 0x3 0x80 0xe0 0x38 0xe 0x3 0x80 0xe0 0x38 0xe 0x3 0x80 0xe0 0x30 0x1c 0x7 0x1 0x80 0xe0 0x38 0xe 0x3 0x80 0xe0 0x38 0xc 0x6 0x3 0x1 0x80 0xc0 0x70 0x1c 0x7 0x1 0xc0 0x70 0x1c 0x7 0x1 0xc0 0x70 0x1c 0x7 0x80 0xe0 0x38 0xe 0x3 0x80 0xe0 0x38 0xe 0x3 0x80 0xe0 0x38 0xe 0x3 0x80 0xe0 0x38 0xe 0x3 0x80 0xe0 0x38 0xe 0x3 0x80 0xe0 0x38 0xe 0x3 0x80 0xe0 0x38 0xf 0xe0 0x3c 0x7 0x80 0xe0 0x38 0xe 0x3 0x80 0xe0 0x3c 0x7 0x1 0xc0 0x70 0x1c 0x7 0x1 0xc0 0x70 0x18 0xe 0x3 0x80 0xe0 0x3c 0x7 0x80 0xf8 0xf 0xff 0xff 0xff 0xff 0xff 0xff 0xff 0xff 0xff 0xff 0xff 0xff 0xff 0xff 0xff 0xff 0xff 0xff 0xff 0xff 0xff 0xff 0xff 0xff 0xff 0xff 0xff 0xff 0xff 0xff 0xff 0xff 0xff 0xff 0xff 0xff 0xff 0xff 0xff 0xff 0xff 0xff 0xff 0xff 0xff 0xff 0xff 0xff 0xff 0xc0 0xc0 0x40 0x1 0xb 0xac 0x7 0x9f 0x91 0xa2 0x47 0x3f 0x56 0x14 0xea 0x3d 0x20 0x8a 0x43 0x93 0xca 0xea 0x3d 0xd4 0x7 0xad 0x65 0x76 0xbc 0xeb 0xa9 0xb7 0xe1 0x68 0x2a 0xbe 0x2e 0xee 0xaa 0xbb 0xbb 0xb1 0x24 0x9b 0x6d 0x26 0xcc 0xcc 0xcc 0xcc 0xdb 0x33 0x6c 0xd9,-163,-32.0
29-01-2025 16:07:14,0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x3f 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0,-164,0.0
29-01-2025 16:07:15,0x92 0x64 0x92 0x69 0x34 0x92 0x64 0x92 0x69 0x36 0x92 0x64 0x92 0x64 0x92 0x64 0x92 0x64 0x92 0x64 0x92 0x64 0x93 0x64 0x92 0x64,-85,9.75
29-01-2025 16:07:15,0x0 0x0 0x0 0x1d 0x9d 0x99 0x3b 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x1 0x9c 0xe6 0x3 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x73 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0,-164,0.0
29-01-2025 16:07:15,0x3e 0x98 0xe4 0x5a 0x44 0x38 0x1c 0x6b 0xd0 0x43 0x1d 0x25 0x6e 0xa8 0x94 0x14 0xfc 0x5b 0x89 0x11 0x37 0xbc 0x1f 0xe1 0xf9 0x49 0xd1 0xe8 0x29 0x52 0x2b 0x53 0x8 0xa1 0x89 0x6c 0xa0 0x57 0xe 0x7e 0xbc 0xd7 0xf 0xd6 0x7a 0x45 0x3 0x54 0xca 0x22 0xb 0x0 0x7f 0x29 0x5f 0xe4 0x31 0x47 0xa8 0xb6 0x47 0xd5 0x1a 0x1 0x9 0x78 0x6 0x9a 0x5f 0x5e 0xd1 0xe2 0xed 0xec 0x3f 0x6c 0x7a 0xf7 0xeb 0x2a 0x30 0x87 0xd9 0xf 0x14 0xd1 0xa8 0xf1 0x70 0x16 0x49 0x1 0xa3 0xaa 0x87 0xdb 0xee 0x80 0x6 0xf2 0x81 0xbc 0x25 0xb4 0x9a 0x8c 0x95 0xcf 0x44 0x9d 0xe 0x75 0x11 0xb9 0x5f 0xa5 0x60 0xc9 0x77 0x65 0xb4 0x39 0x78 0xcd,-102,15.5
29-01-2025 16:07:15,0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x62 0xe2 0x96 0x29 0x53 0xd7 0x54 0xd1 0x1f 0xc 0xb9 0x15 0xff 0xa 0xd3 0x57 0xb5 0x9b 0x5c 0x12 0xa 0x79 0xaf 0xb8 0x7c 0xa1 0x82 0x53 0x1a 0x49 0xa6 0xae 0x91 0x5c 0x1b 0xd1 0x8d 0x8a 0x4b 0x98 0x5d 0xe0 0xe9 0x1b 0xef 0xb8 0x25 0xee 0x49 0xbd 0xd9 0x4d 0x7d 0x36 0x77 0x61 0x9b 0x1e 0xf5 0x8d 0xd0 0xd6 0xfd 0x6f,-164,0.0
29-01-2025 16:08:36,0x1a 0xab 0xb6 0xd5 0xb6 0xfa 0xb7 0xdb 0xb7 0x6d 0xbb 0xf7 0x77 0xff 0xfe 0xfa 0xbf 0xf7 0xdf 0xff 0xf0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x3 0xf0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x0 0x3f 0x0,25,10.75
29-01-2025 16:08:37,0x5b 0xbb 0x7a 0xdb 0x15 0xbb 0x7b 0x3e 0xbe 0xa6 0xd4 0xd5 0x5e 0x73 0xcd 0x7 0x9f 0x2 0xfb 0xee 0xdb 0xc7 0x51 0xdb 0xab 0x1d 0x1 0xe9 0x54 0x94 0x87 0xc3 0xf6 0x80 0x2 0x17 0x58 0xf 0x3f 0x23 0x44 0x8e 0x7e 0xac 0x29 0xd4 0x7a 0x41 0x14 0x87 0x27 0x95 0xd4 0x7b 0xa8 0xf 0x5a 0xca 0xed 0x79 0xd7 0x53 0x6f 0xc2 0xd0 0x77 0x62 0x3e 0x98 0xe4 0x5a 0x44 0x38 0x1c 0x6b 0xd0 0x43 0x1d 0x25 0x6e 0xa8 0x94 0x14 0xfc 0x5b 0x89 0x11 0x37 0xbc 0x1f 0xe1 0xf9 0x49 0xd1 0xe8 0x29 0x52 0x2b 0x53 0x8 0xa1 0x89 0x6c 0xa0 0x57 0xe 0x7e 0xbc 0xd7 0xf 0xd6 0x7a 0x45 0x3 0x54 0xca 0x22 0xb 0x0 0x7f 0x29 0x5f 0xe4 0x31 0x47 0xa8 0xb6 0x47 0xd5 0x1a 0x1 0x9 0x78 0x6 0x9a 0x5f 0x5e 0xd1 0xe2 0xed 0xec 0x3f 0x6c 0x7a 0xf7 0xeb 0x2a 0x30 0x87 0xd9 0xf 0x14 0xd1 0xa8 0xf1 0x70 0x16 0x49 0x1 0xa3 0xaa 0x87 0xdb 0xee 0x80 0x6 0xf2 0x81 0xbc 0x25 0xb4 0x9a 0x8c 0x95 0xcf 0x44,19,-20.0
29-01-2025 16:08:38,0x75 0x11 0xb9 0x5f 0xa5 0x60 0xc9 0x77 0x65 0xb4 0x39 0x78 0xcd 0xc5 0x2c 0x52 0xa7 0xae 0xa9 0xa2 0x3e 0x19 0x72 0x2b 0xfe 0x15 0xa6 0xaf 0x6b 0x36 0xb8 0x24 0x14 0xf3 0x5f 0x70 0xf9 0x43 0x4 0xa6 0x34 0x93 0x4d 0x5d 0x22 0xb8 0x37 0xa3 0x1b 0x14 0x97 0x30 0xbb 0xc1 0xd2 0x37 0xdf 0x70 0x4b 0xdc 0x93 0x7b 0xb2 0x9a 0xfa 0x6c 0xee 0xc3 0x36 0x3d 0xeb 0x1b 0xa1 0xad 0xfa 0xdf 0x0 0x0 0x5b 0xbb,-77,0.0
29-01-2025 16:08:38,0x7a 0xdb 0x15 0xbb 0x7b 0x3e 0xbe 0xa6 0xd4 0xd5 0x5e 0x73 0xcd 0x7 0x9f 0x2 0xfb 0xee 0xdb 0xc7 0x51 0xdb 0xab 0x1d 0x1 0xe9 0x54 0x94 0x87 0xc3 0xf6 0x80 0x2 0x17 0x58 0xf 0x3f 0x23 0x44 0x8e 0x7e 0xac 0x29 0xd4 0x7a 0x41 0x14 0x87 0x27 0x95 0xd4 0x7b 0xa8 0xf 0x5a 0xca 0xed 0x79 0xd7 0x53 0x6f 0xc2 0xd0 0x77 0x62 0x3e 0x98 0xe4 0x5a 0x44 0x38 0x1c 0x6b 0xd0 0x43 0x1d 0x25 0x6e 0xa8 0x94 0x14 0xfc 0x5b 0x89 0x11 0x37 0xbc 0x1f 0xe1 0xf9 0x49 0xd1 0xe8 0x29 0x52 0x2b 0x53 0x8 0xa1 0x89 0x6c 0xa0 0x57 0xe 0x7e 0xbc 0xd7 0xf 0xd6 0x7a 0x45 0x3 0x54 0xca 0x22 0xb 0x0 0x7f 0x29 0x5f 0xe4 0x31 0x47 0xa8 0xb6 0x47 0xd5 0x1a 0x1 0x9 0x78 0x6 0x9a 0x5f 0x5e 0xd1 0xe2 0xed 0xec 0x3f 0x6c 0x7a 0xf7 0xeb 0x2a 0x30 0x87 0xd9 0xf 0x14 0xd1 0xa8 0xf1 0x70 0x16 0x49 0x1 0xa3 0xaa 0x87,3,-24.0
29-01-2025 16:08:38,0xee 0x80 0x6 0xf2 0x81 0xbc 0x25 0xb4 0x9a 0x8c 0x95 0xcf 0x44 0x2c 0x2c 0x75 0x11 0xb9 0x5f 0xa5 0x60 0xc9 0x77 0x65 0xb4 0x39 0x78 0xcd 0xc5 0x2c 0x52 0xa7 0xae 0xa9 0xa2 0x3e 0x19 0x72 0x2b 0xfe 0x15 0xa6 0xaf 0x6b 0x36 0xb8 0x24 0x14 0xf3 0x5f 0x70 0xf9 0x43 0x4 0xa6 0x34 0x93 0x4d 0x5d 0x22 0xb8 0x37 0xa3 0x1b 0x14 0x97 0x30 0xbb 0xc1 0xd2 0x37 0xdf 0x70 0x4b 0xdc 0x93 0x7b 0xb2 0x9a 0xfa 0x6c 0xee 0xc3 0x36 0x3d 0xeb 0x1b 0xa1 0xad 0xfa 0xdf 0x0 0x0 0x5b 0xbb 0x7a 0xdb 0x15 0xbb 0x7b 0x3e 0xbe 0xa6 0xd4 0xd5 0x5e 0x73 0xcd 0x7 0x9f 0x2 0xfb 0xee 0xdb 0xc7 0x51 0xdb 0xab 0x1d 0x1 0xe9 0x54 0x94 0x87 0xc3 0xf6 0x80 0x2 0x17 0x58 0xf 0x3f 0x23 0x44 0x8e 0x7e 0xac 0x29 0xd4 0x7a 0x41 0x14 0x87 0x27 0x95 0xd4 0x7b 0xa8 0xf 0x5a 0xca 0xed 0x79 0xd7 0x53 0x6f 0xc2 0xd0 0x77 0x62 0x3e 0x98 0xe4 0x5a 0x44 0x38 0x1c 0x6b 0xd0 0x43 0x1d 0x25 0x6e 0xa8 0x94 0x14 0xfc 0x5b 0x89 0x11 0x37 0xbc 0x1f 0xe1 0xf9 0x49 0xd1 0xe8 0x29 0x52 0x2b 0x53 0x8 0xa1 0x89 0x6c 0xa0 0x57 0xe 0x7e 0xbc 0xd7 0xf 0xd6 0x7a 0x45 0x3 0x54 0xca 0x22 0xb 0x0 0x7f 0x29 0x5f 0xe4 0x31 0x47 0xa8 0xb6 0x47 0xd5 0x1a 0x1 0x9 0x78 0x6 0x9a 0x5f 0x5e 0xd1 0xe2 0xed,-157,-4.25
29-01-2025 16:08:39,0xf6 0x80 0x2 0x17 0x58 0xf 0x3f 0x23 0x44 0x8e 0x7e,-157,15.5
29-01-2025 16:08:39,0xf6 0x80 0x2 0x17 0x58 0xf 0x3f 0x23 0x44 0x8e 0x7e,-157,15.5
29-01-2025 16:08:39,0xf6 0x80 0x2 0x17 0x58 0xf 0x3f 0x23 0x44 0x8e 0x7e,-157,15.5
29-01-2025 16:08:39,0xac 0x29 0xd4 0x7a 0x41 0x14 0x87 0x27 0x95 0xd4 0x7b,-157,15.5
29-01-2025 16:08:39,0xf6 0x80 0x2 0x17 0x58 0xf 0x3f 0x23 0x44 0x8e 0x7e,-157,-28.25
29-01-2025 16:08:39,0xf6 0x80 0x2 0x17 0x58 0xf 0x3f 0x23 0x44 0x8e 0x7e,-157,15.5
29-01-2025 16:08:39,0xf6 0x80 0x2 0x17 0x58 0xf 0x3f 0x23 0x44 0x8e 0x7e,-157,15.5
29-01-2025 16:08:39,0xf6 0x80 0x2 0x17 0x58 0xf 0x3f 0x23 0x44 0x8e 0x7e,-157,15.5
29-01-2025 16:08:39,0xf6 0x80 0x2 0x17 0x58 0xf 0x3f 0x23 0x44 0x8e 0x7e,-157,15.5
29-01-2025 16:08:40,0xf6 0x80 0x2 0x17 0x58 0xf 0x3f 0x23 0x44 0x8e 0x7e,-157,15.5
29-01-2025 16:08:40,0xf6 0x80 0x2 0x17 0x58 0xf 0x3f 0x23 0x44 0x8e 0x7e,-157,15.5
29-01-2025 16:08:40,0xf6 0x80 0x2 0x17 0x58 0xf 0x3f 0x23 0x44 0x8e 0x7e,-157,15.5
29-01-2025 16:08:40,0xf6 0x80 0x2 0x17 0x58 0xf 0x3f 0x23 0x44 0x8e 0x7e,-157,15.5
29-01-2025 16:08:40,0xf6 0x80 0x2 0x17 0x58 0xf 0x3f 0x23 0x44 0x8e 0x7e,-157,15.5
29-01-2025 16:08:40,0xf6 0x80 0x2 0x17 0x58 0xf 0x3f 0x23 0x44 0x8e 0x7e,-157,15.5
29-01-2025 16:08:40,0xf6 0x80 0x2 0x17 0x58 0xf 0x3f 0x23 0x44 0x8e 0x7e,-157,15.5
29-01-2025 16:08:40,0xf6 0x80 0x2 0x17 0x58 0xf 0x3f 0x23 0x44 0x8e 0x7e,-157,15.5
29-01-2025 16:08:40,0xf6 0x80 0x2 0x17 0x58 0xf 0x3f 0x23 0x44 0x8e 0x7e,-157,15.5
29-01-2025 16:08:41,0xf6 0x80 0x2 0x17 0x58 0xf 0x3f 0x23 0x44 0x8e 0x7e,-157,15.5
29-01-2025 16:08:41,0xf6 0x80 0x2 0x17 0x58 0xf 0x3f 0x23 0x44 0x8e 0x7e,-157,15.5
29-01-2025 16:08:41,0xf6 0x80 0x2 0x17 0x58 0xf 0x3f 0x23 0x44 0x8e 0x7e,-157,15.5
29-01-2025 16:08:41,0xf6 0x80 0x2 0x17 0x58 0xf 0x3f 0x23 0x44 0x8e 0x7e,-157,15.5
29-01-2025 16:08:41,0xf6 0x80 0x2 0x17 0x58 0xf 0x3f 0x23 0x44 0x8e 0x7e,-157,15.5
29-01-2025 16:08:41,0xf6 0x80 0x2 0x17 0x58 0xf 0x3f 0x23 0x44 0x8e 0x7e,-157,15.5
29-01-2025 16:08:41,0xf6 0x80 0x2 0x17 0x58 0xf 0x3f 0x23 0x44 0x8e 0x7e,-157,15.5
29-01-2025 16:08:41,0xf6 0x80 0x2 0x17 0x58 0xf 0x3f 0x23 0x44 0x8e 0x7e,-157,15.5
29-01-2025 16:08:41,0xf6 0x80 0x2 0x17 0x58 0xf 0x3f 0x23 0x44 0x8e 0x7e,-157,15.5
29-01-2025 16:08:41,0xf6 0x80 0x2 0x17 0x58 0xf 0x3f 0x23 0x44 0x8e 0x7e,-157,15.5
29-01-2025 16:08:42,0xf6 0x80 0x2 0x17 0x58 0xf 0x3f 0x23 0x44 0x8e 0x7e,-157,15.5
29-01-2025 16:08:42,0xf6 0x80 0x2 0x17 0x58 0xf 0x3f 0x23 0x44 0x8e 0x7e,-157,15.5
29-01-2025 16:08:42,0xf6 0x80 0x2 0x17 0x58 0xf 0x3f 0x23 0x44 0x8e 0x7e,-157,15.5
29-01-2025 16:08:42,0xf6 0x80 0x2 0x17 0x58 0xf 0x3f 0x23 0x44 0x8e 0x7e,-157,15.5
29-01-2025 16:08:42,0xf6 0x80 0x2 0x17 0x58 0xf 0x3f 0x23 0x44 0x8e 0x7e,-157,15.5
29-01-2025 16:08:42,0xf6 0x80 0x2 0x17 0x58 0xf 0x3f 0x23 0x44 0x8e 0x7e,-157,15.5
29-01-2025 16:08:42,0xf6 0x80 0x2 0x17 0x58 0xf 0x3f 0x23 0x44 0x8e 0x7e,-157,15.5
29-01-2025 16:08:42,0xf6 0x80 0x2 0x17 0x58 0xf 0x3f 0x23 0x44 0x8e 0x7e,-157,15.5
29-01-2025 16:08:42,0xf6 0x80 0x2 0x17 0x58 0xf 0x3f 0x23 0x44 0x8e 0x7e,-157,15.5
29-01-2025 16:08:43,0xf6 0x80 0x2 0x17 0x58 0xf 0x3f 0x23 0x44 0x8e 0x7e,-157,15.5
29-01-2025 16:08:43,0xf6 0x80 0x2 0x17 0x58 0xf 0x3f 0x23 0x44 0x8e 0x7e,-157,15.5
29-01-2025 16:08:43,0xf6 0x80 0x2 0x17 0x58 0xf 0x3f 0x23 0x44 0x8e 0x7e,-157,15.5
29-01-2025 16:08:43,0x29 0xd4 0x7a 0x41 0x14 0x87 0x27 0x95 0xd4 0x7b 0xa8 0xf 0x5a 0xca 0xed 0x79 0xd7 0x53 0x6f 0xc2 0xd0 0x77 0x62 0x3e 0x98 0xe4 0x5a 0x44 0x38 0x1c 0x6b 0xd0 0x43 0x1d 0x25 0x6e 0xa8 0x94 0x14 0xfc 0x5b 0x89 0x11 0x37 0xbc 0x1f 0xe1 0xf9 0x49 0xd1 0xe8 0x29 0x52 0x2b 0x53 0x8 0xa1 0x89 0x6c 0xa0 0x57 0xe 0x7e 0xbc 0xd7 0xf 0xd6 0x7a 0x45 0x3 0x54 0xca 0x22 0xb 0x0 0x7f 0x29 0x5f 0xe4 0x31 0x47 0xa8,-13,10.25
29-01-2025 16:08:43,0xf6 0x80 0x2 0x17 0x58 0xf 0x3f 0x23 0x44 0x8e 0x7e,-164,15.5
29-01-2025 16:08:44,0xf6 0x80 0x2 0x17 0x58 0xf 0x3f 0x23 0x44 0x8e 0x7e,-164,15.5
29-01-2025 16:08:44,0xf6 0x80 0x2 0x17 0x58 0xf 0x3f 0x23 0x44 0x8e 0x7e,-164,15.5
29-01-2025 16:08:44,0x29 0xd4 0x7a 0x41 0x14 0x87 0x27 0x95 0xd4 0x7b 0xa8,-164,15.5
